State_name,County_name,Concat,CrimeRate,CrimeRate,LAND_AREA,Tot_Population_ACS_14_18,PopulationDensity(P/sqMi),Median_Age_ACS_14_18,Poverty%2018
Kansas,GrayCounty,KansasGray,10,10,868.867,6037,6.95,36.2,6%
Idaho,WashingtonCounty,IdahoWashington,10,10,1452.981,10025,6.9,45.4,16%
SouthDakota,MarshallCounty,SouthDakotaMarshall,10,10,838.066,4895,5.84,39.7,8%
Kansas,KearnyCounty,KansasKearny,10,10,870.544,3932,4.52,34.4,19%
Washington,LincolnCounty,WashingtonLincoln,10,10,2310.493,10435,4.52,48.4,13%
Idaho,LincolnCounty,IdahoLincoln,10,10,1201.405,5321,4.43,35,13%
Wyoming,BigHornCounty,WyomingBigHorn,10,10,3137.096,11901,3.79,41.3,12%
Wyoming,WestonCounty,WyomingWeston,10,10,2398.089,7100,2.96,42.9,16%
Montana,BeaverheadCounty,MontanaBeaverhead,10,10,5541.623,9393,1.69,42.1,15%
Montana,PhillipsCounty,MontanaPhillips,10,10,5140.035,4124,0.8,47.2,15%
Virginia,Lexingtoncity,VirginiaLexingtoncity,9,9,2.496,7110,"2,848.56",21.7,12%
Ohio,HolmesCounty,OhioHolmes,9,9,422.534,43859,103.8,31.3,11%
Washington,SanJuanCounty,WashingtonSanJuan,9,9,173.914,16473,94.72,56.1,11%
Kentucky,LincolnCounty,KentuckyLincoln,9,9,334.095,24458,73.21,40.5,24%
WestVirginia,PleasantsCounty,WestVirginiaPleasants,9,9,130.103,7507,57.7,43.4,14%
Kentucky,HartCounty,KentuckyHart,9,9,412.085,18627,45.2,40.2,21%
Wisconsin,PepinCounty,WisconsinPepin,9,9,231.984,7262,31.3,46.3,12%
Ohio,MonroeCounty,OhioMonroe,9,9,455.72,14090,30.92,46.3,16%
Nebraska,SewardCounty,NebraskaSeward,9,9,571.427,17127,29.97,37.9,7%
Iowa,WinneshiekCounty,IowaWinneshiek,9,9,689.866,20401,29.57,41.3,8%
Illinois,ShelbyCounty,IllinoisShelby,9,9,758.524,21832,28.78,44.8,11%
Idaho,TetonCounty,IdahoTeton,9,9,449.455,11080,24.65,36.6,6%
Illinois,HardinCounty,IllinoisHardin,9,9,177.528,4009,22.58,46.2,16%
Kansas,DoniphanCounty,KansasDoniphan,9,9,393.404,7736,19.66,41.3,13%
Nebraska,PhelpsCounty,NebraskaPhelps,9,9,539.788,9120,16.9,42.6,8%
Texas,NewtonCounty,TexasNewton,9,9,933.677,14057,15.06,44.3,20%
Iowa,VanBurenCounty,IowaVanBuren,9,9,484.79,7223,14.9,44.3,13%
Missouri,ClarkCounty,MissouriClark,9,9,504.692,6800,13.47,43.9,13%
Mississippi,KemperCounty,MississippiKemper,9,9,766.183,10107,13.19,41.8,27%
Wisconsin,PriceCounty,WisconsinPrice,9,9,1254.377,13490,10.75,51.6,12%
NorthCarolina,TyrrellCounty,NorthCarolinaTyrrell,9,9,389.035,4119,10.59,49.2,21%
Texas,HamiltonCounty,TexasHamilton,9,9,835.915,8269,9.89,46,16%
Texas,CastroCounty,TexasCastro,9,9,894.434,7787,8.71,35.3,15%
Nebraska,KeithCounty,NebraskaKeith,9,9,1061.601,8099,7.63,49.5,12%
Kansas,WoodsonCounty,KansasWoodson,9,9,497.82,3170,6.37,48.3,22%
Colorado,SanMiguelCounty,ColoradoSanMiguel,9,9,1286.61,7968,6.19,41.5,9%
Idaho,PowerCounty,IdahoPower,9,9,1404.243,7713,5.49,37.7,9%
Kansas,StaffordCounty,KansasStafford,9,9,792.046,4214,5.32,44.4,13%
Minnesota,LakeCounty,MinnesotaLake,9,9,2109.292,10569,5.01,50.4,8%
Texas,KnoxCounty,TexasKnox,9,9,850.621,3733,4.39,39.5,14%
Texas,BaylorCounty,TexasBaylor,9,9,867.481,3591,4.14,47.3,11%
Texas,HallCounty,TexasHall,9,9,883.492,3074,3.48,43.5,23%
Utah,JuabCounty,UtahJuab,9,9,3392.277,10948,3.23,30.4,11%
Wyoming,CrookCounty,WyomingCrook,9,9,2854.408,7410,2.6,42.6,7%
Kentucky,SpencerCounty,KentuckySpencer,8,8,186.676,18246,97.74,41.6,8%
Kentucky,PowellCounty,KentuckyPowell,8,8,178.979,12321,68.84,39.2,21%
Indiana,FranklinCounty,IndianaFranklin,8,8,384.428,22842,59.42,42,8%
NorthCarolina,YanceyCounty,NorthCarolinaYancey,8,8,312.596,17667,56.52,47.4,19%
Kentucky,LarueCounty,KentuckyLarue,8,8,261.519,14156,54.13,40.8,15%
Wisconsin,GreenLakeCounty,WisconsinGreenLake,8,8,349.439,18757,53.68,45.4,11%
Kentucky,PendletonCounty,KentuckyPendleton,8,8,277.157,14520,52.39,41.1,17%
Kentucky,MartinCounty,KentuckyMartin,8,8,229.604,11919,51.91,39.3,23%
Kentucky,AdairCounty,KentuckyAdair,8,8,405.283,19241,47.48,41.5,20%
Kentucky,FlemingCounty,KentuckyFleming,8,8,348.541,14479,41.54,40.9,18%
Georgia,SchleyCounty,GeorgiaSchley,8,8,166.906,5211,31.22,37.8,21%
Tennessee,HancockCounty,TennesseeHancock,8,8,222.34,6585,29.62,44.6,25%
Illinois,ClayCounty,IllinoisClay,8,8,468.316,13338,28.48,42.7,16%
Minnesota,SibleyCounty,MinnesotaSibley,8,8,588.777,14912,25.33,41.6,7%
Kentucky,CrittendenCounty,KentuckyCrittenden,8,8,359.952,9083,25.23,43.6,16%
Missouri,GrundyCounty,MissouriGrundy,8,8,435.275,10039,23.06,40.8,16%
Iowa,MitchellCounty,IowaMitchell,8,8,469.133,10631,22.66,43.8,9%
Missouri,OsageCounty,MissouriOsage,8,8,604.345,13619,22.54,40.3,7%
Michigan,MontmorencyCounty,MichiganMontmorency,8,8,546.664,9261,16.94,55.7,16%
Minnesota,PopeCounty,MinnesotaPope,8,8,669.715,10980,16.4,45.9,7%
Illinois,GallatinCounty,IllinoisGallatin,8,8,323.071,5157,15.96,45.3,19%
Arkansas,ClevelandCounty,ArkansasCleveland,8,8,597.784,8226,13.76,42.7,19%
Missouri,MonroeCounty,MissouriMonroe,8,8,647.653,8654,13.36,45.4,14%
Kansas,CoffeyCounty,KansasCoffey,8,8,626.946,8296,13.23,44,12%
Minnesota,SwiftCounty,MinnesotaSwift,8,8,742.083,9411,12.68,44,13%
Iowa,AdairCounty,IowaAdair,8,8,569.269,7124,12.51,45.4,9%
Iowa,WayneCounty,IowaWayne,8,8,525.437,6413,12.21,43,15%
Iowa,PocahontasCounty,IowaPocahontas,8,8,577.24,6898,11.95,47.9,12%
Texas,ParmerCounty,TexasParmer,8,8,880.779,9852,11.19,33.9,16%
Missouri,HoltCounty,MissouriHolt,8,8,462.694,4456,9.63,48.4,13%
Texas,GarzaCounty,TexasGarza,8,8,893.413,6288,7.04,39,12%
Kansas,RepublicCounty,KansasRepublic,8,8,717.371,4686,6.53,51.1,10%
Kansas,PhillipsCounty,KansasPhillips,8,8,885.877,5408,6.1,44.6,9%
Colorado,SedgwickCounty,ColoradoSedgwick,8,8,548.041,2350,4.29,49.1,17%
Nebraska,HoltCounty,NebraskaHolt,8,8,2412.4,10245,4.25,43.2,8%
SouthDakota,SanbornCounty,SouthDakotaSanborn,8,8,569.321,2388,4.19,43.1,10%
Nebraska,KimballCounty,NebraskaKimball,8,8,951.845,3667,3.85,45.6,9%
Colorado,BentCounty,ColoradoBent,8,8,1512.861,5809,3.84,41,16%
Washington,FerryCounty,WashingtonFerry,8,8,2203.159,7576,3.44,49.6,19%
SouthDakota,TrippCounty,SouthDakotaTripp,8,8,1612.446,5468,3.39,46.4,19%
Colorado,CostillaCounty,ColoradoCostilla,8,8,1226.952,3687,3.01,51.3,30%
Montana,LibertyCounty,MontanaLiberty,8,8,1430.045,2280,1.59,49.1,14%
Montana,BlaineCounty,MontanaBlaine,8,8,4227.546,6727,1.59,33.8,29%
Virginia,BuenaVistacity,VirginiaBuenaVistacity,7,7,6.704,6399,954.5,37.5,18%
Indiana,RipleyCounty,IndianaRipley,7,7,446.426,28425,63.67,40.8,11%
Kentucky,EstillCounty,KentuckyEstill,7,7,253.077,14313,56.56,43.7,32%
Indiana,FultonCounty,IndianaFulton,7,7,368.385,20212,54.87,41.3,14%
Tennessee,MooreCounty,TennesseeMoore,7,7,129.223,6322,48.92,45.3,8%
NorthCarolina,MadisonCounty,NorthCarolinaMadison,7,7,449.57,21405,47.61,44,17%
Illinois,BondCounty,IllinoisBond,7,7,380.28,16712,43.95,41.3,13%
NorthCarolina,CamdenCounty,NorthCarolinaCamden,7,7,240.556,10447,43.43,40.7,11%
Kentucky,McCrearyCounty,KentuckyMcCreary,7,7,426.802,17635,41.32,40,34%
Kentucky,WashingtonCounty,KentuckyWashington,7,7,297.265,12019,40.43,40.7,16%
Kentucky,MetcalfeCounty,KentuckyMetcalfe,7,7,289.646,10004,34.54,43.4,23%
WestVirginia,RitchieCounty,WestVirginiaRitchie,7,7,451.99,9932,21.97,46,17%
Illinois,BrownCounty,IllinoisBrown,7,7,305.607,6675,21.84,39,7%
Wisconsin,BuffaloCounty,WisconsinBuffalo,7,7,671.634,13167,19.6,46,9%
Iowa,WorthCounty,IowaWorth,7,7,400.124,7489,18.72,44,9%
Iowa,MonroeCounty,IowaMonroe,7,7,433.716,7863,18.13,41.8,11%
Nebraska,NemahaCounty,NebraskaNemaha,7,7,407.382,7004,17.19,39.3,11%
Iowa,GreeneCounty,IowaGreene,7,7,569.574,9003,15.81,44.5,9%
Missouri,SchuylerCounty,MissouriSchuyler,7,7,307.303,4502,14.65,39.3,15%
Nebraska,KearneyCounty,NebraskaKearney,7,7,516.244,6552,12.69,40.1,10%
Minnesota,WilkinCounty,MinnesotaWilkin,7,7,750.956,6343,8.45,44.4,9%
Colorado,ProwersCounty,ColoradoProwers,7,7,1638.393,12052,7.36,38,18%
Kansas,HaskellCounty,KansasHaskell,7,7,577.521,4047,7.01,36.6,13%
Texas,LynnCounty,TexasLynn,7,7,891.867,5808,6.51,38.2,19%
Texas,HaskellCounty,TexasHaskell,7,7,903.13,5809,6.43,42.4,18%
Colorado,PhillipsCounty,ColoradoPhillips,7,7,687.927,4318,6.28,39,7%
Texas,WheelerCounty,TexasWheeler,7,7,914.524,5482,5.99,39,18%
Texas,SanSabaCounty,TexasSanSaba,7,7,1135.297,5962,5.25,40.7,13%
Texas,LaSalleCounty,TexasLaSalle,7,7,1486.69,7409,4.98,33.8,11%
Montana,PonderaCounty,MontanaPondera,7,7,1622.862,6044,3.72,40.5,20%
Wyoming,WashakieCounty,WyomingWashakie,7,7,2238.549,8129,3.63,43.5,12%
Texas,DickensCounty,TexasDickens,7,7,901.725,2216,2.46,43.9,16%
Montana,MadisonCounty,MontanaMadison,7,7,3587.484,8218,2.29,52.6,10%
Nebraska,SheridanCounty,NebraskaSheridan,7,7,2440.861,5234,2.14,45.9,18%
Wyoming,SubletteCounty,WyomingSublette,7,7,4886.537,9951,2.04,39.4,8%
Colorado,RioBlancoCounty,ColoradoRioBlanco,7,7,3220.933,6465,2.01,35.9,11%
Colorado,WashingtonCounty,ColoradoWashington,7,7,2518.032,4840,1.92,41.6,10%
Nevada,EurekaCounty,NevadaEureka,7,7,4175.684,1830,0.44,47.3,8%
Indiana,HuntingtonCounty,IndianaHuntington,6,6,382.651,36378,95.07,40.7,10%
Indiana,BlackfordCounty,IndianaBlackford,6,6,165.079,12129,73.47,44.3,12%
Kentucky,ClintonCounty,KentuckyClinton,6,6,197.245,10211,51.77,41.7,23%
Vermont,OrangeCounty,VermontOrange,6,6,687.032,28937,42.12,46.1,11%
Kentucky,WebsterCounty,KentuckyWebster,6,6,331.942,13155,39.63,41.1,21%
Indiana,PikeCounty,IndianaPike,6,6,334.238,12411,37.13,43.7,11%
Kentucky,McLeanCounty,KentuckyMcLean,6,6,252.474,9331,36.96,41.3,17%
Kentucky,NicholasCounty,KentuckyNicholas,6,6,195.171,7100,36.38,41.5,25%
Kentucky,CaseyCounty,KentuckyCasey,6,6,444.232,15796,35.56,42.9,26%
Kentucky,BallardCounty,KentuckyBallard,6,6,246.661,8090,32.8,43.3,16%
Illinois,CarrollCounty,IllinoisCarroll,6,6,444.808,14562,32.74,47.9,11%
Kentucky,WolfeCounty,KentuckyWolfe,6,6,222.171,7223,32.51,41.6,32%
Kentucky,FultonCounty,KentuckyFulton,6,6,205.504,6210,30.22,43.1,28%
Kentucky,LivingstonCounty,KentuckyLivingston,6,6,313.128,9263,29.58,45.7,13%
Iowa,HumboldtCounty,IowaHumboldt,6,6,434.353,9566,22.02,43,12%
Iowa,AllamakeeCounty,IowaAllamakee,6,6,639.081,13880,21.72,44.8,9%
Iowa,HowardCounty,IowaHoward,6,6,473.25,9264,19.58,42.2,12%
Georgia,TalbotCounty,GeorgiaTalbot,6,6,391.387,6378,16.3,49.2,19%
Iowa,OsceolaCounty,IowaOsceola,6,6,398.683,6115,15.34,43.8,12%
Nebraska,JohnsonCounty,NebraskaJohnson,6,6,376.051,5197,13.82,40.6,7%
Kansas,RiceCounty,KansasRice,6,6,726.237,9762,13.44,39.1,16%
Pennsylvania,CameronCounty,PennsylvaniaCameron,6,6,396.231,4686,11.83,52.2,14%
Missouri,ScotlandCounty,MissouriScotland,6,6,436.669,4898,11.22,37.5,15%
Nebraska,ClayCounty,NebraskaClay,6,6,572.29,6232,10.89,42.5,11%
Missouri,AtchisonCounty,MissouriAtchison,6,6,547.302,5270,9.63,48.3,10%
Nebraska,ThayerCounty,NebraskaThayer,6,6,573.807,5098,8.88,47,8%
Kansas,MorrisCounty,KansasMorris,6,6,695.279,5566,8.01,47.7,9%
Nebraska,AntelopeCounty,NebraskaAntelope,6,6,857.217,6372,7.43,45.3,12%
Colorado,CusterCounty,ColoradoCuster,6,6,738.625,4640,6.28,58.4,15%
Texas,CraneCounty,TexasCrane,6,6,785.069,4839,6.16,32.4,7%
Minnesota,TraverseCounty,MinnesotaTraverse,6,6,573.902,3337,5.81,48.4,11%
SouthDakota,FallRiverCounty,SouthDakotaFallRiver,6,6,1739.914,6774,3.89,51.3,13%
Texas,CochranCounty,TexasCochran,6,6,775.15,2904,3.75,34.5,24%
Kansas,TregoCounty,KansasTrego,6,6,889.477,2858,3.21,49.2,7%
Kansas,WichitaCounty,KansasWichita,6,6,718.567,2143,2.98,45,4%
Texas,SuttonCounty,TexasSutton,6,6,1453.927,3865,2.66,38.4,8%
NewMexico,MoraCounty,NewMexicoMora,6,6,1931.274,4563,2.36,49.2,19%
Texas,MenardCounty,TexasMenard,6,6,902.029,2123,2.35,49.1,10%
Kansas,RawlinsCounty,KansasRawlins,6,6,1069.417,2509,2.35,49.2,9%
Colorado,LincolnCounty,ColoradoLincoln,6,6,2577.625,5548,2.15,37.9,9%
Texas,PresidioCounty,TexasPresidio,6,6,3855.236,7123,1.85,41.8,33%
Montana,FallonCounty,MontanaFallon,6,6,1620.772,2838,1.75,39.3,9%
Nevada,MineralCounty,NevadaMineral,6,6,3752.843,4448,1.19,50.1,23%
NewMexico,UnionCounty,NewMexicoUnion,6,6,3823.743,4175,1.09,40.6,12%
NewMexico,CatronCounty,NewMexicoCatron,6,6,6923.69,3539,0.51,59.1,23%
Indiana,HenryCounty,IndianaHenry,5,5,391.877,48483,123.72,42.2,14%
Kentucky,GallatinCounty,KentuckyGallatin,5,5,101.234,8703,85.97,38.9,15%
Indiana,WellsCounty,IndianaWells,5,5,368.088,27947,75.92,39.8,9%
Kentucky,HenryCounty,KentuckyHenry,5,5,286.277,15814,55.24,41.3,19%
Kentucky,HancockCounty,KentuckyHancock,5,5,187.651,8719,46.46,39.4,13%
Mississippi,TishomingoCounty,MississippiTishomingo,5,5,424.255,19478,45.91,42.3,18%
Kentucky,JacksonCounty,KentuckyJackson,5,5,345.2,13373,38.74,41,30%
Virginia,CharlesCityCounty,VirginiaCharlesCity,5,5,182.817,6995,38.26,50.3,13%
Georgia,TreutlenCounty,GeorgiaTreutlen,5,5,199.436,6777,33.98,39.7,20%
Wisconsin,MarquetteCounty,WisconsinMarquette,5,5,455.602,15207,33.38,49.8,11%
Kentucky,LewisCounty,KentuckyLewis,5,5,482.836,13490,27.94,42.9,28%
Georgia,MarionCounty,GeorgiaMarion,5,5,366.003,8484,23.18,45.2,21%
SouthDakota,LakeCounty,SouthDakotaLake,5,5,563.277,12574,22.32,43.2,12%
Iowa,HarrisonCounty,IowaHarrison,5,5,696.85,14143,20.3,44.1,10%
Idaho,FranklinCounty,IdahoFranklin,5,5,663.643,13279,20.01,33.4,12%
Mississippi,ChoctawCounty,MississippiChoctaw,5,5,418.178,8321,19.9,44,23%
Kentucky,HickmanCounty,KentuckyHickman,5,5,242.274,4568,18.85,46.6,15%
Virginia,BlandCounty,VirginiaBland,5,5,357.725,6447,18.02,46.1,7%
Iowa,SacCounty,IowaSac,5,5,575.013,9868,17.16,46.2,10%
Iowa,CalhounCounty,IowaCalhoun,5,5,569.966,9780,17.16,45.1,12%
Nebraska,MerrickCounty,NebraskaMerrick,5,5,484.881,7803,16.09,43.6,10%
Washington,WahkiakumCounty,WashingtonWahkiakum,5,5,263.376,4189,15.91,54.3,8%
Nebraska,ButlerCounty,NebraskaButler,5,5,584.906,8067,13.79,43.9,7%
Pennsylvania,SullivanCounty,PennsylvaniaSullivan,5,5,449.94,6177,13.73,53.1,13%
Minnesota,MurrayCounty,MinnesotaMurray,5,5,704.702,8353,11.85,48.1,7%
Missouri,HarrisonCounty,MissouriHarrison,5,5,722.503,8554,11.84,43,18%
Florida,LibertyCounty,FloridaLiberty,5,5,835.562,8365,10.01,40.3,11%
Kansas,EllsworthCounty,KansasEllsworth,5,5,715.848,6293,8.79,42.3,9%
Virginia,BathCounty,VirginiaBath,5,5,529.157,4393,8.3,47.6,11%
Idaho,LewisCounty,IdahoLewis,5,5,478.794,3845,8.03,48.3,14%
Nebraska,KnoxCounty,NebraskaKnox,5,5,1108.35,8460,7.63,46.9,11%
Kansas,NortonCounty,KansasNorton,5,5,878.134,5486,6.25,43.2,11%
Kansas,RushCounty,KansasRush,5,5,717.763,3102,4.32,47.6,10%
Nebraska,ChaseCounty,NebraskaChase,5,5,894.418,3734,4.17,45.6,8%
Kansas,OsborneCounty,KansasOsborne,5,5,892.505,3603,4.04,46.7,13%
Michigan,KeweenawCounty,MichiganKeweenaw,5,5,540.112,2130,3.94,56.7,12%
Texas,LipscombCounty,TexasLipscomb,5,5,932.179,3469,3.72,34.9,11%
Texas,KimbleCounty,TexasKimble,5,5,1250.986,4408,3.52,52.9,21%
Texas,ShermanCounty,TexasSherman,5,5,923.035,3058,3.31,40.4,15%
Texas,CollingsworthCounty,TexasCollingsworth,5,5,918.441,2996,3.26,39.2,16%
Idaho,AdamsCounty,IdahoAdams,5,5,1363.057,4019,2.95,54.2,11%
Kansas,NessCounty,KansasNess,5,5,1074.751,2955,2.75,48.7,7%
Wyoming,HotSpringsCounty,WyomingHotSprings,5,5,2004.091,4680,2.34,49.5,14%
Montana,GraniteCounty,MontanaGranite,5,5,1727.414,3269,1.89,54.3,8%
Oregon,GrantCounty,OregonGrant,5,5,4528.541,7183,1.59,52.6,14%
California,AlpineCounty,CaliforniaAlpine,5,5,738.332,1146,1.55,44.3,20%
Montana,WheatlandCounty,MontanaWheatland,5,5,1423.195,2149,1.51,40.4,17%
Texas,CrockettCounty,TexasCrockett,5,5,2807.328,3633,1.29,35.9,20%
Texas,JeffDavisCounty,TexasJeffDavis,5,5,2264.556,2234,0.99,54.8,6%
Virginia,MathewsCounty,VirginiaMathews,4,4,85.931,8796,102.36,52.9,11%
Kentucky,BathCounty,KentuckyBath,4,4,278.792,12268,44,40.4,21%
Kentucky,MagoffinCounty,KentuckyMagoffin,4,4,308.444,12666,41.06,42.1,27%
Kentucky,BrackenCounty,KentuckyBracken,4,4,205.612,8306,40.4,40.7,19%
Kentucky,GreenCounty,KentuckyGreen,4,4,286.033,11023,38.54,44.6,18%
Georgia,WheelerCounty,GeorgiaWheeler,4,4,295.485,7939,26.87,38.2,22%
Kentucky,BreathittCounty,KentuckyBreathitt,4,4,492.411,13116,26.64,41.6,35%
Kentucky,LeslieCounty,KentuckyLeslie,4,4,400.845,10472,26.12,41.8,34%
Kentucky,OwsleyCounty,KentuckyOwsley,4,4,197.407,4463,22.61,42.5,34%
Nebraska,ThurstonCounty,NebraskaThurston,4,4,393.584,7140,18.14,27.8,28%
Iowa,GuthrieCounty,IowaGuthrie,4,4,590.62,10674,18.07,45.6,11%
Georgia,ClayCounty,GeorgiaClay,4,4,195.381,3001,15.36,45.1,40%
Georgia,QuitmanCounty,GeorgiaQuitman,4,4,151.238,2276,15.05,48.4,23%
Nebraska,StantonCounty,NebraskaStanton,4,4,427.949,5992,14,41.2,9%
Missouri,GentryCounty,MissouriGentry,4,4,491.422,6665,13.56,41.5,17%
Nebraska,BurtCounty,NebraskaBurt,4,4,491.582,6528,13.28,46.2,12%
Iowa,AudubonCounty,IowaAudubon,4,4,442.959,5637,12.73,49,10%
Georgia,WebsterCounty,GeorgiaWebster,4,4,209.119,2613,12.5,45,25%
Nebraska,PierceCounty,NebraskaPierce,4,4,573.249,7157,12.48,41.5,7%
Missouri,ShelbyCounty,MissouriShelby,4,4,500.864,6061,12.1,41.5,14%
Nebraska,CedarCounty,NebraskaCedar,4,4,740.311,8523,11.51,43.6,9%
Georgia,EcholsCounty,GeorgiaEchols,4,4,414.894,3994,9.63,40.9,27%
Wisconsin,FlorenceCounty,WisconsinFlorence,4,4,488.196,4337,8.88,52.4,10%
Kansas,OttawaCounty,KansasOttawa,4,4,720.734,5902,8.19,42.6,10%
Kansas,StevensCounty,KansasStevens,4,4,727.293,5686,7.82,34.7,18%
Texas,McCullochCounty,TexasMcCulloch,4,4,1065.599,8098,7.6,44.6,16%
Wisconsin,IronCounty,WisconsinIron,4,4,758.173,5715,7.54,54.5,14%
Nebraska,ValleyCounty,NebraskaValley,4,4,568.048,4224,7.44,45.5,10%
Colorado,CrowleyCounty,ColoradoCrowley,4,4,787.422,5630,7.15,35.6,22%
Texas,CrosbyCounty,TexasCrosby,4,4,900.197,5861,6.51,38.1,20%
Colorado,ConejosCounty,ColoradoConejos,4,4,1287.391,8142,6.32,39.4,22%
Nebraska,WebsterCounty,NebraskaWebster,4,4,574.913,3571,6.21,45.2,11%
Kansas,WashingtonCounty,KansasWashington,4,4,894.756,5525,6.17,46.5,13%
Kansas,RooksCounty,KansasRooks,4,4,890.534,5118,5.75,43.8,8%
SouthDakota,CusterCounty,SouthDakotaCuster,4,4,1557.002,8573,5.51,54.3,13%
Arizona,GreenleeCounty,ArizonaGreenlee,4,4,1843.126,9504,5.16,34.2,12%
Kansas,EdwardsCounty,KansasEdwards,4,4,621.894,2925,4.7,44.7,8%
Texas,JimHoggCounty,TexasJimHogg,4,4,1136.138,5282,4.65,34.7,27%
Nebraska,HitchcockCounty,NebraskaHitchcock,4,4,709.942,2843,4,46.8,12%
Idaho,CaribouCounty,IdahoCaribou,4,4,1764.145,6918,3.92,36.9,8%
SouthDakota,ClarkCounty,SouthDakotaClark,4,4,957.604,3673,3.84,41.3,13%
Minnesota,CookCounty,MinnesotaCook,4,4,1452.278,5311,3.66,52.3,13%
Texas,ShackelfordCounty,TexasShackelford,4,4,914.287,3311,3.62,43,15%
Montana,MineralCounty,MontanaMineral,4,4,1219.437,4211,3.45,52.6,17%
Kansas,ChaseCounty,KansasChase,4,4,773.06,2645,3.42,44.4,12%
NewYork,HamiltonCounty,NewYorkHamilton,4,4,1717.374,4575,2.66,54,7%
Kansas,CheyenneCounty,KansasCheyenne,4,4,1019.888,2677,2.62,45.7,9%
Kansas,LoganCounty,KansasLogan,4,4,1072.994,2810,2.62,40,7%
Kansas,LaneCounty,KansasLane,4,4,717.454,1642,2.29,41.2,13%
Kansas,ClarkCounty,KansasClark,4,4,974.633,2053,2.11,44.3,11%
SouthDakota,StanleyCounty,SouthDakotaStanley,4,4,1444.432,2997,2.07,41.2,5%
Montana,SweetGrassCounty,MontanaSweetGrass,4,4,1855.205,3653,1.97,51.5,8%
Texas,CottleCounty,TexasCottle,4,4,900.563,1623,1.8,37.9,31%
Colorado,DoloresCounty,ColoradoDolores,4,4,1067.051,1841,1.73,51.8,14%
SouthDakota,MelletteCounty,SouthDakotaMellette,4,4,1307.306,2055,1.57,33,47%
Colorado,BacaCounty,ColoradoBaca,4,4,2554.967,3563,1.39,47.7,19%
Idaho,ButteCounty,IdahoButte,4,4,2231.667,2602,1.17,48.1,16%
Montana,JudithBasinCounty,MontanaJudithBasin,4,4,1869.821,1951,1.04,52.2,14%
Texas,HudspethCounty,TexasHudspeth,4,4,4570.984,4098,0.9,37.6,23%
NewMexico,DeBacaCounty,NewMexicoDeBaca,4,4,2322.623,2060,0.89,37,17%
Texas,KenedyCounty,TexasKenedy,4,4,1458.329,595,0.41,39.5,7%
Vermont,GrandIsleCounty,VermontGrandIsle,3,3,81.81,6965,85.14,47.8,8%
Kentucky,TrimbleCounty,KentuckyTrimble,3,3,151.648,8637,56.95,43,18%
Kentucky,KnottCounty,KentuckyKnott,3,3,351.519,15513,44.13,42.6,32%
Kentucky,LyonCounty,KentuckyLyon,3,3,213.84,8186,38.28,48.9,13%
Indiana,NewtonCounty,IndianaNewton,3,3,401.759,14018,34.89,42.9,13%
Kentucky,MorganCounty,KentuckyMorgan,3,3,381.127,13285,34.86,41.3,22%
Kentucky,MonroeCounty,KentuckyMonroe,3,3,329.374,10634,32.29,41.6,24%
Virginia,RappahannockCounty,VirginiaRappahannock,3,3,266.226,7332,27.54,50.1,9%
Nebraska,YorkCounty,NebraskaYork,3,3,572.51,13799,24.1,40.2,9%
Kentucky,CumberlandCounty,KentuckyCumberland,3,3,305.182,6713,22,46.1,21%
Georgia,GlascockCounty,GeorgiaGlascock,3,3,143.74,3009,20.93,43.2,18%
Minnesota,PipestoneCounty,MinnesotaPipestone,3,3,465.053,9185,19.75,42.2,11%
Illinois,HamiltonCounty,IllinoisHamilton,3,3,434.664,8221,18.91,44.1,9%
Virginia,CraigCounty,VirginiaCraig,3,3,329.535,5113,15.52,48.3,9%
Nebraska,RichardsonCounty,NebraskaRichardson,3,3,551.84,8009,14.51,48,13%
Minnesota,JacksonCounty,MinnesotaJackson,3,3,702.981,10047,14.29,44.3,8%
SouthDakota,HamlinCounty,SouthDakotaHamlin,3,3,507.23,6000,11.83,35.2,6%
Iowa,TaylorCounty,IowaTaylor,3,3,531.901,6201,11.66,42.8,10%
Iowa,RinggoldCounty,IowaRinggold,3,3,535.499,4984,9.31,44.9,10%
Minnesota,LacquiParleCounty,MinnesotaLacquiParle,3,3,765.021,6773,8.85,50.4,8%
Iowa,AdamsCounty,IowaAdams,3,3,423.438,3726,8.8,47.3,11%
Colorado,OurayCounty,ColoradoOuray,3,3,541.593,4722,8.72,53,10%
SouthDakota,DouglasCounty,SouthDakotaDouglas,3,3,431.802,2930,6.79,47.3,7%
Nebraska,FurnasCounty,NebraskaFurnas,3,3,719.132,4786,6.66,46.5,11%
Minnesota,MarshallCounty,MinnesotaMarshall,3,3,1775.07,9392,5.29,43.8,7%
Texas,RealCounty,TexasReal,3,3,699.194,3389,4.85,55,22%
Texas,MasonCounty,TexasMason,3,3,928.803,4161,4.48,46.9,14%
Idaho,OneidaCounty,IdahoOneida,3,3,1200.061,4326,3.6,37.9,13%
Nebraska,MorrillCounty,NebraskaMorrill,3,3,1423.838,4841,3.4,42.5,8%
Kansas,DecaturCounty,KansasDecatur,3,3,893.517,2881,3.22,49.5,18%
Texas,UptonCounty,TexasUpton,3,3,1241.323,3634,2.93,37.2,19%
Kansas,GrahamCounty,KansasGraham,3,3,898.522,2545,2.83,51.9,9%
Kansas,SheridanCounty,KansasSheridan,3,3,895.957,2506,2.8,44.3,5%
